# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:06:21 / 14:01:15
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
1y070A0B_12      1.71268e-04  2.68906e-01  2.63964e-01  4.55408e-02  9.33333e-02  9.09091e-02  5.30417e-02  3.30884e-01  7.13138e-02  8.96803e-02  2.93000e+02  7.10000e+01  1.21000e+02  1.22000e+02  1.13000e+02  6.00000e+01  7.68672e+00 -7.45231e+00  2.73452e+01 -8.64947e-01 -4.23132e-01 -2.69863e-01 -3.93507e-01  9.05538e-01 -1.58600e-01  3.11480e-01 -3.09878e-02 -9.49747e-01
6vssC1F1_12      1.71192e-04  2.90593e-01  4.02070e-01  8.46709e-02  6.45161e-02  1.00000e-01  3.15656e-01  5.48346e-01  3.86467e-02  1.69334e-01  2.93000e+02  7.10000e+01  3.18000e+02  3.18000e+02  2.20000e+02  6.10000e+01  1.01186e+01  1.46325e+01 -1.82628e+01 -7.08863e-01 -7.03099e-01 -5.62579e-02 -6.66093e-01  6.41044e-01  3.81291e-01 -2.32022e-01  3.07756e-01 -9.22742e-01
6sesA1B1_21      1.71122e-04  3.22721e-01  4.09420e-01  4.50820e-02  4.08163e-02  0.00000e+00  1.24942e-02  4.08129e-01  1.39745e-01  5.18089e-02  2.93000e+02  7.10000e+01  4.25000e+02  4.38000e+02  2.44000e+02  6.60000e+01  4.05933e+00 -3.44722e+01 -1.39871e+01 -3.14881e-01  8.62689e-01 -3.95750e-01  8.77255e-01  4.23698e-01  2.25619e-01  3.62317e-01 -2.76130e-01 -8.90213e-01
3gzf1A1C_12      1.70643e-04  1.78215e-01  3.60188e-01  6.73666e-02  2.77778e-02  2.77778e-02  2.70383e-01  4.07535e-01  0.00000e+00  1.20923e-01  2.93000e+02  7.10000e+01  9.60000e+01  9.20000e+01  7.70000e+01  6.00000e+01 -1.18223e+01  1.62333e+01  3.17704e+01  6.83040e-01  4.72592e-01 -5.56878e-01  6.57132e-01 -7.30435e-01  1.86125e-01 -3.18802e-01 -4.93073e-01 -8.09472e-01
6tupA2A1_12      1.70586e-04  7.65369e-02  2.46582e-01  5.76471e-02  3.57143e-02  2.38095e-02  6.93652e-01  6.57303e-01  3.32194e-02  6.26667e-01  2.93000e+02  7.10000e+01  4.60000e+01  4.60000e+01  3.00000e+01  4.60000e+01 -1.90157e+01 -2.07514e+00  5.32177e+00  5.80823e-01 -1.67874e-01  7.96532e-01 -7.72712e-01  1.94081e-01  6.04358e-01 -2.56047e-01 -9.66515e-01 -1.69918e-02
6tmfD1N1_21      1.70328e-04  1.95716e-01  3.43790e-01  4.04211e-02  1.44928e-02  5.88235e-02  5.01846e-01  6.22398e-01  9.98001e-03  5.93433e-01  2.93000e+02  7.10000e+01  1.33000e+02  1.84000e+02  1.14000e+02  5.80000e+01 -1.64361e+01  5.80136e+00  6.61495e+00  1.92698e-01 -6.50227e-01  7.34896e-01  8.22509e-01 -3.01385e-01 -4.82333e-01  5.35113e-01  6.97404e-01  4.76741e-01
1ix90A0B_12      1.70198e-04  2.21507e-01  2.70584e-01  4.60870e-02  8.33333e-02  1.00000e-01  5.21497e-02  2.93361e-01  4.13062e-02  6.98263e-02  2.93000e+02  7.10000e+01  2.05000e+02  2.05000e+02  1.58000e+02  5.60000e+01 -7.78042e+00 -4.41119e+00  3.57844e+01 -6.83452e-02  1.12502e-01  9.91298e-01  7.06932e-01  7.06582e-01 -3.14500e-02 -7.03972e-01  6.98631e-01 -1.27823e-01
2btq1A1B_12      1.70183e-04  3.34338e-01  4.39302e-01  9.19346e-02  1.01124e-01  8.00000e-02  9.68240e-02  5.01377e-01  6.34193e-02  1.57510e-01  2.93000e+02  7.10000e+01  4.36000e+02  3.91000e+02  1.96000e+02  7.00000e+01 -2.61970e+01  1.36195e+01  9.14282e+00  5.48987e-01  7.23424e-01  4.18655e-01 -5.27638e-01  6.88419e-01 -4.97672e-01 -6.48237e-01  5.23170e-02  7.59639e-01
6wctA1C1_21      1.69975e-04  1.95324e-01  3.70947e-01  1.12667e-01  8.42105e-02  2.08333e-02  1.03921e-02  3.70757e-01  6.60955e-02  7.82185e-02  2.93000e+02  7.10000e+01  1.99000e+02  2.04000e+02  1.67000e+02  7.10000e+01 -2.46340e+01  1.63285e+01  9.75341e+00 -7.42242e-01 -3.12589e-01 -5.92761e-01  4.73070e-01  3.82090e-01 -7.93859e-01  4.74639e-01 -8.69653e-01 -1.35727e-01
2y7i1A1B_12      1.69928e-04  2.50036e-01  3.71049e-01  9.22916e-02  8.69565e-02  7.14286e-02  2.81964e-01  5.73618e-01  9.74785e-02  2.78801e-01  2.93000e+02  7.10000e+01  2.28000e+02  2.24000e+02  1.53000e+02  6.50000e+01 -1.87611e+01 -1.57720e+01  1.72725e+01 -1.96197e-01 -4.82197e-01  8.53811e-01 -3.42529e-01 -7.82179e-01 -5.20452e-01  9.18793e-01 -3.94566e-01 -1.17056e-02
2fe30A0B_21      1.69830e-04  1.79942e-01  3.28350e-01  8.13688e-02  3.94737e-02  1.25000e-01  4.04735e-02  3.80110e-01  1.02954e-01  1.52796e-01  2.93000e+02  7.10000e+01  1.43000e+02  1.41000e+02  1.40000e+02  6.60000e+01 -3.51651e+01 -6.90307e+00  3.08750e+01 -8.63448e-01  4.76730e-01  1.64882e-01  4.92014e-01  7.23825e-01  4.83735e-01  1.11265e-01  4.98805e-01 -8.59543e-01
2qis1A2A_12      1.69628e-04  3.06204e-01  3.47203e-01  4.72004e-02  2.46914e-02  0.00000e+00  2.64503e-02  3.47650e-01  6.77993e-02  6.47791e-02  2.93000e+02  7.10000e+01  3.40000e+02  3.40000e+02  1.94000e+02  7.10000e+01 -1.56632e+01  2.80557e+01 -2.62538e+01  7.50711e-01 -3.58950e-01 -5.54606e-01 -2.72924e-01  5.96007e-01 -7.55174e-01  6.01619e-01  7.18283e-01  3.49463e-01
1a2w0A0B_21      1.69453e-04  1.56649e-01  3.25369e-01  1.28885e-01  6.38298e-02  3.03030e-02  1.39854e-01  4.00522e-01  3.92733e-02  1.03707e-01  2.93000e+02  7.10000e+01  1.24000e+02  1.24000e+02  1.03000e+02  6.70000e+01  2.27066e+01  8.56370e+00 -1.56362e+01 -2.66786e-01 -6.99803e-01  6.62647e-01  8.48866e-01 -4.96194e-01 -1.82258e-01  4.56347e-01  5.13874e-01  7.26416e-01
4aneA1C1_12      1.69451e-04  1.54245e-01  3.03531e-01  6.64794e-02  2.50000e-02  3.12500e-02  2.73826e-02  3.08233e-01  9.21269e-02  8.60606e-02  2.93000e+02  7.10000e+01  1.35000e+02  1.35000e+02  1.22000e+02  7.10000e+01 -2.89376e+01 -1.09484e+00  3.21032e+00 -4.70124e-01  7.67646e-01 -4.35549e-01 -8.74244e-01 -4.72769e-01  1.10396e-01 -1.21169e-01  4.32676e-01  8.93370e-01
6o7lA1D1_21      1.69379e-04  2.87166e-01  3.95140e-01  9.25350e-02  1.21212e-01  0.00000e+00  1.68417e-02  3.69964e-01  1.93332e-02  4.50619e-02  2.93000e+02  7.10000e+01  5.22000e+02  4.73000e+02  2.02000e+02  6.40000e+01 -1.89650e+01  1.41835e+01  4.90222e+01  1.61941e-01  2.31226e-01 -9.59328e-01 -2.47662e-01  9.50568e-01  1.87308e-01  9.55216e-01  2.07257e-01  2.11202e-01
6pr1A1B1_21      1.69167e-04  2.47328e-01  3.37376e-01  3.14348e-02  7.26257e-02  1.31579e-01  3.55817e-01  4.86397e-01  1.79900e-02  2.26096e-01  2.93000e+02  7.10000e+01  4.49000e+02  4.50000e+02  2.16000e+02  5.00000e+01 -1.41514e+01 -1.98072e+01  1.91465e+01  5.34028e-01  6.35983e-01  5.57081e-01  4.90312e-01  3.03822e-01 -8.16876e-01 -6.88773e-01  7.09378e-01 -1.49581e-01
6uw3B1A1_12      1.69161e-04  2.57680e-01  3.32245e-01  3.48259e-02  9.75610e-02  4.16667e-02  1.69314e-02  3.10822e-01  7.09052e-02  3.21749e-02  2.93000e+02  7.10000e+01  3.26000e+02  3.26000e+02  2.16000e+02  4.80000e+01 -1.71728e+01  2.64010e+01 -2.48487e+01  8.41775e-01 -2.64715e-01 -4.70469e-01 -3.78949e-01  3.30927e-01 -8.64225e-01  3.84464e-01  9.05767e-01  1.78253e-01
1vet0A0B_12      1.69141e-04  1.90651e-01  3.67413e-01  1.24658e-01  1.14286e-01  3.22581e-02  4.70058e-01  6.33423e-01  2.78670e-02  3.23338e-01  2.93000e+02  7.10000e+01  1.22000e+02  1.18000e+02  1.12000e+02  5.60000e+01 -2.02762e+01 -1.52471e+01  9.99824e+00 -1.10576e-01  6.43763e-01  7.57193e-01  9.84591e-01 -3.28954e-02  1.71751e-01  1.35475e-01  7.64517e-01 -6.30206e-01
4fxfA1D1_12      1.68965e-04  3.02219e-01  4.17862e-01  1.14360e-01  3.00000e-02  7.50000e-02  1.70351e-01  5.00803e-01  9.51001e-03  1.73824e-01  2.93000e+02  7.10000e+01  5.01000e+02  5.02000e+02  2.18000e+02  5.00000e+01 -1.01008e+01 -2.14616e+01  1.79181e+01 -8.70724e-01  1.69823e-01  4.61520e-01 -4.89765e-01 -2.14750e-01 -8.44993e-01 -4.43883e-02 -9.61791e-01  2.70161e-01
2j010U0V_12      1.68846e-04  1.36500e-01  2.91393e-01  2.39122e-02  3.63636e-02  0.00000e+00  5.91811e-01  6.82888e-01  1.69894e-01  5.59175e-01  2.93000e+02  7.10000e+01  1.17000e+02  1.01000e+02  7.40000e+01  5.30000e+01 -4.73518e+00 -2.00448e+01 -4.68815e+00  8.14121e-02  7.69225e-01 -6.33771e-01  9.85050e-01  3.47616e-02  1.68727e-01  1.51820e-01 -6.38032e-01 -7.54895e-01
5lelA1C1_12      1.68611e-04  2.56569e-01  3.39281e-01  3.08968e-02  3.84615e-02  1.11111e-01  1.11312e-03  3.54655e-01  1.52930e-01  4.91254e-02  2.93000e+02  7.10000e+01  3.13000e+02  2.26000e+02  1.98000e+02  7.10000e+01  5.00430e+00  2.79877e+01  1.64024e+01 -4.48741e-01  1.08856e-01 -8.87008e-01 -5.28344e-01 -8.32826e-01  1.65085e-01 -7.20753e-01  5.42725e-01  4.31236e-01
6tmfP1U1_12      1.68594e-04  1.90363e-01  2.94711e-01  4.49438e-02  5.00000e-02  1.60000e-01  3.37796e-04  3.22756e-01  1.56173e-01  2.57380e-02  2.93000e+02  7.10000e+01  1.36000e+02  1.15000e+02  1.17000e+02  4.90000e+01 -1.50852e+01 -1.43153e+01  3.50196e+01  6.36082e-01  7.03188e-01  3.17690e-01 -9.31325e-02  4.78672e-01 -8.73041e-01 -7.65981e-01  5.25738e-01  3.69964e-01
3ha41A1E_21      1.68466e-04  1.38990e-01  4.10665e-01  2.49777e-02  4.16667e-02  1.11111e-01  1.45272e-04  3.08507e-01  1.23557e-01  2.64512e-02  2.93000e+02  7.10000e+01  1.11000e+02  1.27000e+02  9.00000e+01  6.20000e+01  2.31846e+01  1.93472e+01  7.27373e+00  4.41854e-01  8.95188e-01  5.83448e-02 -3.32425e-01  2.23795e-01 -9.16193e-01 -8.33222e-01  3.85428e-01  3.96467e-01
5wdmA1B1_12      1.68436e-04  8.52876e-02  2.18177e-01  8.41584e-02  1.11111e-01  5.26316e-02  1.39595e-03  2.68822e-01  1.43738e-01  1.01354e-02  2.93000e+02  7.10000e+01  4.50000e+01  4.60000e+01  3.80000e+01  3.30000e+01  1.67430e+01  7.47512e+00 -2.68074e+01 -4.59210e-01  6.75606e-01  5.76787e-01 -6.11620e-01  2.30431e-01 -7.56851e-01 -6.44242e-01 -7.00328e-01  3.07398e-01
6r2oA1B1_12      1.67974e-04  1.75258e-01  3.65326e-01  1.96078e-02  1.51515e-01  0.00000e+00  8.54305e-01  8.33185e-01  1.31976e-02  8.12195e-01  2.93000e+02  7.10000e+01  1.41000e+02  1.45000e+02  7.70000e+01  6.00000e+01 -1.57468e+01 -7.79466e+00  6.97645e+00 -9.52684e-01  2.88223e-01 -9.65419e-02  6.00521e-02  4.89822e-01  8.69752e-01  2.97971e-01  8.22801e-01 -4.83954e-01
3rgc1A1B_21      1.67801e-04  2.00814e-01  3.35913e-01  6.67017e-02  2.40964e-02  7.14286e-02  3.69706e-01  5.83052e-01  9.77550e-02  3.87826e-01  2.93000e+02  7.10000e+01  2.52000e+02  2.48000e+02  1.54000e+02  6.30000e+01 -1.37014e+00 -2.17323e+01  1.34672e+01 -8.68578e-01  3.26154e-01  3.73090e-01  4.74069e-01  3.27609e-01  8.17270e-01  1.44329e-01  8.86733e-01 -4.39173e-01
6on4A1B1_21      1.67646e-04  1.70326e-01  3.36658e-01  1.07843e-01  4.16667e-02  3.77358e-02  2.25952e-01  4.50652e-01  5.76231e-04  2.56380e-01  2.93000e+02  7.10000e+01  2.14000e+02  2.17000e+02  1.08000e+02  5.30000e+01 -3.95413e+00 -1.81207e+00  3.03728e+01 -6.25348e-02 -7.69287e-01 -6.35836e-01 -8.59043e-01  3.65806e-01 -3.58095e-01  5.08070e-01  5.23817e-01 -6.83726e-01
1mr80A0B_12      1.67612e-04  1.43093e-01  3.26802e-01  1.05177e-01  7.14286e-02  4.54545e-02  6.09978e-01  6.77528e-01  2.41006e-04  5.10347e-01  2.93000e+02  7.10000e+01  9.00000e+01  9.00000e+01  7.30000e+01  6.00000e+01 -2.02328e+01 -3.11575e-01  8.93944e+00  8.10572e-01 -2.01057e-01  5.50044e-01  5.62266e-01  4.48463e-03 -8.26944e-01  1.63797e-01  9.79569e-01  1.16683e-01
1ilr0102_12      1.67565e-04  2.01273e-01  3.27708e-01  1.83276e-02  0.00000e+00  5.00000e-02  2.20557e-02  3.04210e-01  1.25045e-01  5.33014e-02  2.93000e+02  7.10000e+01  1.45000e+02  1.44000e+02  1.13000e+02  6.30000e+01 -9.54325e+00 -1.01046e+01 -3.15225e+01  4.35282e-01 -9.82316e-02  8.94919e-01  5.77811e-01 -7.31810e-01 -3.61371e-01  6.90409e-01  6.74392e-01 -2.61785e-01
1h6c0A0B_12      1.67458e-04  2.84223e-01  3.32440e-01  6.89811e-02  1.02564e-01  1.02564e-01  4.32597e-02  3.73204e-01  4.97282e-02  8.88128e-02  2.93000e+02  7.10000e+01  3.81000e+02  3.81000e+02  2.28000e+02  7.10000e+01 -3.04982e+01 -1.04856e+01  2.25352e+01 -7.45950e-01 -6.21328e-01  2.39811e-01  4.65461e-01 -7.43904e-01 -4.79534e-01  4.76344e-01 -2.46086e-01  8.44120e-01
3i1n1M1V_12      1.67300e-04  1.85823e-01  3.19440e-01  1.30944e-02  2.56410e-02  9.37500e-02  2.05280e-01  3.91090e-01  3.95217e-02  2.78462e-01  2.93000e+02  7.10000e+01  1.36000e+02  9.40000e+01  9.80000e+01  5.50000e+01 -2.34204e+01 -1.37342e+01  8.75914e+00 -7.32995e-01  4.36999e-01  5.21296e-01  5.98135e-01  4.90842e-02  7.99891e-01  3.23964e-01  8.98122e-01 -2.97363e-01
2qsf1A1X_12      1.67271e-04  3.67294e-01  2.77983e-01  8.64382e-02  0.00000e+00  1.62791e-01  8.58238e-02  4.84588e-01  1.03011e-01  2.37000e-01  2.93000e+02  7.10000e+01  4.86000e+02  1.04000e+02  2.44000e+02  4.50000e+01  1.81440e+01  1.54474e+01  9.46117e+00  4.54198e-01 -2.12571e-01 -8.65169e-01 -8.58457e-01 -3.64113e-01 -3.61212e-01 -2.38236e-01  9.06772e-01 -3.47862e-01
2zod1A1B_12      1.67053e-04  2.95105e-01  3.32970e-01  3.58187e-02  4.67290e-02  1.59091e-01  9.22941e-02  4.84967e-01  1.94903e-01  2.07353e-01  2.93000e+02  7.10000e+01  3.15000e+02  3.21000e+02  2.08000e+02  5.20000e+01  2.44304e+01  1.21819e+01  6.48414e+00 -6.29194e-02  1.80329e-01 -9.81592e-01 -9.83118e-01 -1.80522e-01  2.98536e-02 -1.71815e-01  9.66899e-01  1.88643e-01
2xk51A1B_12      1.67010e-04  1.50112e-01  2.89973e-01  3.05263e-02  5.12821e-02  1.76471e-01  5.43525e-01  6.70005e-01  1.06913e-01  6.16536e-01  2.93000e+02  7.10000e+01  7.30000e+01  7.50000e+01  6.20000e+01  3.60000e+01  1.46380e+01 -1.52019e+01  4.73739e+00  1.81585e-01 -3.47944e-01  9.19762e-01 -8.08120e-01 -5.85741e-01 -6.20411e-02  5.60329e-01 -7.32013e-01 -3.87542e-01
7c7aD1J1_12      1.66813e-04  2.08527e-01  3.47837e-01  1.63781e-02  6.66667e-02  4.16667e-02  1.87264e-02  3.02969e-01  7.49148e-02  1.03210e-01  2.93000e+02  7.10000e+01  2.51000e+02  2.92000e+02  1.44000e+02  6.30000e+01 -3.29909e+01 -1.35596e+01  7.40286e+00 -9.16798e-01 -3.96960e-01 -4.36337e-02 -3.43571e-01  7.28323e-01  5.92878e-01 -2.03570e-01  5.58541e-01 -8.04109e-01
6m3bA1D1_12      1.66696e-04  2.38791e-01  2.21352e-01  6.84811e-02  5.00000e-02  5.26316e-02  1.49900e-01  3.33155e-01  3.66985e-03  1.23413e-01  2.93000e+02  7.10000e+01  2.28000e+02  9.10000e+01  1.91000e+02  6.00000e+01 -2.17911e+01  1.39780e+01  1.34219e+01  2.72235e-01 -8.27880e-01 -4.90412e-01 -1.01335e-01  4.82160e-01 -8.70203e-01  9.56880e-01  2.86595e-01  4.73673e-02
5do6A1B1_12      1.66560e-04  1.17022e-01  2.50483e-01  6.01746e-02  5.12821e-02  4.65116e-02  5.96123e-01  6.45496e-01  6.50159e-02  5.78845e-01  2.93000e+02  7.10000e+01  5.70000e+01  5.70000e+01  5.00000e+01  5.30000e+01 -7.50567e+00  1.37358e+01  6.95704e+00  7.06086e-01 -2.39783e-01 -6.66293e-01 -6.58019e-01 -5.69825e-01 -4.92251e-01 -2.61637e-01  7.86005e-01 -5.60127e-01
6ky9A1B1_12      1.66543e-04  2.16605e-01  2.97312e-01  1.56056e-01  9.25926e-02  2.85714e-02  4.29531e-02  4.33585e-01  1.10665e-01  8.71511e-02  2.93000e+02  7.10000e+01  1.43000e+02  1.48000e+02  1.14000e+02  6.30000e+01 -5.93726e+00 -2.87542e+01  1.09893e+01  8.10963e-01 -5.82219e-01  5.79707e-02 -5.31620e-01 -7.74597e-01 -3.42607e-01  2.44376e-01  2.47023e-01 -9.37689e-01
1dfn0A0B_21      1.66404e-04  6.72239e-02  2.12766e-01  3.51010e-02  0.00000e+00  1.15385e-01  9.61263e-01  8.16408e-01  2.22092e-05  9.45494e-01  2.93000e+02  7.10000e+01  3.00000e+01  3.00000e+01  2.80000e+01  3.00000e+01  4.04944e+00  4.46556e+00 -3.79000e+00 -7.53022e-04  1.11750e-01  9.93736e-01 -9.66394e-01 -2.55537e-01  2.80040e-02  2.57066e-01 -9.60319e-01  1.08187e-01
1bkn0A0B_21      1.66081e-04  2.81989e-01  3.71882e-01  3.63128e-02  6.25000e-02  1.25000e-01  4.05024e-03  3.60272e-01  9.65054e-02  5.78642e-02  2.93000e+02  7.10000e+01  2.71000e+02  2.72000e+02  1.70000e+02  6.10000e+01  1.38549e+01  1.98382e+01 -2.30639e+01 -2.71847e-01  4.56837e-02 -9.61256e-01  6.79378e-01  7.16559e-01 -1.58076e-01  6.81575e-01 -6.96029e-01 -2.25831e-01
3cio1A1D_12      1.65915e-04  2.30623e-01  2.96654e-01  1.37592e-01  7.40741e-02  6.25000e-02  2.38799e-02  4.02709e-01  7.93850e-02  1.01424e-01  2.93000e+02  7.10000e+01  2.55000e+02  2.55000e+02  1.76000e+02  6.90000e+01  2.53722e+01 -8.24587e+00 -1.84652e+01  3.13571e-01  4.52041e-01 -8.35065e-01  2.84473e-01  7.94306e-01  5.36798e-01  9.05952e-01 -4.05878e-01  1.20478e-01
6ubmA1A1_12      1.65681e-04  2.26875e-01  3.35685e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.45666e-03  2.61007e-01  3.88568e-02  3.57559e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06018e+00 -1.06585e+01  2.93601e+01 -8.21927e-01 -1.19638e-01  5.56887e-01 -5.37130e-01  4.88153e-01 -6.87894e-01 -1.89548e-01 -8.64519e-01 -4.65487e-01
6ubmA41A5_12     1.65594e-04  2.26877e-01  3.35700e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06009e+00 -1.06587e+01  2.93602e+01 -8.21919e-01 -1.19637e-01  5.56898e-01 -5.37141e-01  4.88141e-01 -6.87894e-01 -1.89547e-01 -8.64526e-01 -4.65474e-01
6ubmA31A4_12     1.65593e-04  2.26876e-01  3.35698e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06006e+00 -1.06587e+01  2.93601e+01 -8.21927e-01 -1.19631e-01  5.56887e-01 -5.37126e-01  4.88154e-01 -6.87896e-01 -1.89553e-01 -8.64520e-01 -4.65484e-01
6ubmA11A2_12     1.65592e-04  2.26875e-01  3.35696e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06016e+00 -1.06586e+01  2.93602e+01 -8.21922e-01 -1.19621e-01  5.56898e-01 -5.37132e-01  4.88146e-01 -6.87897e-01 -1.89560e-01 -8.64526e-01 -4.65470e-01
6ubmA21A3_12     1.65591e-04  2.26874e-01  3.35697e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06007e+00 -1.06585e+01  2.93600e+01 -8.21923e-01 -1.19630e-01  5.56894e-01 -5.37135e-01  4.88139e-01 -6.87900e-01 -1.89548e-01 -8.64528e-01 -4.65471e-01
6ubmA19A5_12     1.65591e-04  2.26875e-01  3.35694e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06015e+00 -1.06586e+01  2.93600e+01 -8.21923e-01 -1.19630e-01  5.56894e-01 -5.37133e-01  4.88149e-01 -6.87894e-01 -1.89555e-01 -8.64522e-01 -4.65478e-01
6ubmA51A6_12     1.65590e-04  2.26876e-01  3.35691e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06014e+00 -1.06586e+01  2.93601e+01 -8.21918e-01 -1.19646e-01  5.56898e-01 -5.37144e-01  4.88146e-01 -6.87888e-01 -1.89545e-01 -8.64522e-01 -4.65483e-01
6ubmA4A4_12      1.65587e-04  2.26876e-01  3.35685e-01  1.36581e-02  4.91803e-02  5.45455e-02  8.44475e-03  2.61096e-01  3.88568e-02  3.57729e-02  2.93000e+02  7.10000e+01  5.19000e+02  5.19000e+02  2.28000e+02  7.00000e+01 -2.06018e+00 -1.06585e+01  2.93601e+01 -8.21918e-01 -1.19644e-01  5.56898e-01 -5.37143e-01  4.88149e-01 -6.87887e-01 -1.89548e-01 -8.64521e-01 -4.65484e-01
6qmlA1B1_12      1.65119e-04  2.58421e-01  2.76901e-01  8.09061e-02  7.40741e-02  1.53846e-01  5.97331e-02  4.59910e-01  1.86808e-01  1.66282e-01  2.93000e+02  7.10000e+01  2.27000e+02  7.50000e+01  1.70000e+02  3.50000e+01  1.23157e+01  2.66274e+01  1.25431e+00  1.78185e-01 -7.46072e-01  6.41581e-01  6.68998e-01  5.69991e-01  4.77024e-01 -7.21590e-01  3.44218e-01  6.00685e-01
3fk91A1B_12      1.65097e-04  2.60299e-01  3.54149e-01  2.62373e-02  6.34921e-02  4.54545e-02  1.69899e-01  4.16971e-01  2.69390e-02  2.50801e-01  2.93000e+02  7.10000e+01  1.53000e+02  1.53000e+02  1.17000e+02  5.10000e+01  2.51267e+01  3.70277e+00  9.36586e+00  7.14312e-01  3.13162e-02  6.99127e-01 -6.99273e-01 -7.84466e-03  7.14812e-01  2.78696e-02 -9.99479e-01  1.62951e-02
3i2z1B1A_12      1.65051e-04  1.20616e-01  3.82520e-01  8.39748e-02  5.26316e-02  3.70370e-02  2.86703e-01  4.80731e-01  7.58938e-02  1.77187e-01  2.93000e+02  7.10000e+01  6.70000e+01  7.10000e+01  5.90000e+01  4.30000e+01  2.52213e+01  1.55241e+01 -4.59577e+00 -6.94587e-01 -7.00677e-01  1.63096e-01 -7.18043e-01  6.61255e-01 -2.17154e-01  4.43067e-02 -2.67942e-01 -9.62416e-01
3kz31A1B_21      1.64844e-04  1.19145e-01  2.88072e-01  4.81036e-02  0.00000e+00  1.57895e-01  8.42717e-02  3.51293e-01  1.05784e-01  2.08383e-01  2.93000e+02  7.10000e+01  8.00000e+01  8.00000e+01  7.10000e+01  4.00000e+01 -4.59760e+00  2.85917e+01  6.19059e+00  2.66930e-01 -9.01593e-01 -3.40409e-01  9.62993e-01  2.35858e-01  1.30442e-01 -3.73178e-02 -3.62631e-01  9.31186e-01
6v4xB1C1_12      1.64567e-04  1.27398e-01  3.68744e-01  9.50413e-02  2.38095e-02  8.69565e-02  1.30839e-01  4.30825e-01  7.67492e-02  2.18825e-01  2.93000e+02  7.10000e+01  7.60000e+01  1.14000e+02  5.10000e+01  4.70000e+01 -2.78162e+01 -1.47572e+00 -3.65514e+00  9.32991e-01 -2.95273e-01 -2.05770e-01  3.37395e-01  9.16598e-01  2.14507e-01  1.25270e-01 -2.69559e-01  9.54801e-01
3od91A1B_12      1.64454e-04  2.07254e-01  3.69435e-01  4.28266e-02  3.27869e-02  1.20000e-01  6.66988e-01  7.45073e-01  1.56247e-02  6.51506e-01  2.93000e+02  7.10000e+01  1.22000e+02  1.20000e+02  1.12000e+02  7.00000e+01  2.09529e+01  2.58711e+00 -3.32225e+00  7.49004e-01 -6.62039e-01  2.64037e-02 -2.95455e-01 -3.69404e-01 -8.81049e-01  5.93042e-01  6.52108e-01 -4.72287e-01
3b7h1A2A_12      1.64222e-04  1.33060e-01  2.87461e-01  9.52707e-02  1.06383e-01  6.25000e-02  2.14767e-01  4.53785e-01  3.75783e-02  3.38530e-01  2.93000e+02  7.10000e+01  7.60000e+01  7.60000e+01  6.20000e+01  3.80000e+01 -2.65355e+01 -6.03662e+00  9.50653e+00 -1.10190e-02  2.31780e-01  9.72706e-01 -3.31909e-01 -9.18461e-01  2.15094e-01  9.43247e-01 -3.20480e-01  8.70505e-02
